country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Cyprus,CYP,2009,42253.559,102.79,10.651443,-0.04720211,0,Europe,35.150002,33.349998,Greek,GBR,Advanced Economies,1.0
Czechia,CZE,2009,38175.141,113.05,10.54994,-0.054869652,1,Europe,50.099998,14.433333,Czech,AUT,Advanced Economies,1.0
Germany,DEU,2009,52484.859,66.139999,10.86828,-0.054507256,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0
Djibouti,DJI,2009,21532.998,81.38102,9.9773417,-0.034399986,0,Africa,11.6,43.150002,French,FRA,Emerging and Developing Economies,0.0
Dominica,DMA,2009,17534.029,81.38102,9.7718992,-0.011567116,0,America,15.3,-61.383335,English,GBR,Emerging and Developing Economies,0.0
Denmark,DNK,2009,59516.512,89.389999,10.994009,-0.056375504,0,Europe,55.666668,12.583333,Danish,,Advanced Economies,1.0
Dominican Republic,DOM,2009,13992.41,50.650002,9.5462704,-0.0026931763,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0
Algeria,DZA,2009,14104.43,64.279999,9.554244,-0.0072307587,0,Africa,36.833332,3.0,Arabic,FRA,Emerging and Developing Economies,0.0
Ecuador,ECU,2009,11403.53,57.349998,9.3416786,-0.0062065125,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0
"Egypt, Arab Rep.",EGY,2009,12728.08,56.549999,9.4515657,0.02679348,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0
Eritrea,ERI,2009,21532.998,27.969999,9.9773417,-0.034399986,0,Africa,15.333333,38.883335,English,GBR,Emerging and Developing Economies,0.0
Spain,ESP,2009,42852.219,46.84,10.665513,-0.04726696,0,Europe,40.416668,-3.7166667,Spanish,,Advanced Economies,1.0
Estonia,EST,2009,29284.4,116.76,10.28481,-0.15625095,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0
Ethiopia,ETH,2009,1262.46,81.38102,7.1408176,0.055962563,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2009,52599.148,70.129997,10.870455,-0.088991165,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2009,9536.8203,81.38102,9.1629152,-0.018198967,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2009,48404.969,52.200001,10.787357,-0.03378582,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2009,3674.49,111.05,8.2091694,0.019952774,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2009,17911.15,83.5,9.7931786,-0.031973839,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2009,46241.801,54.650002,10.741639,-0.054523468,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2009,10553.09,78.190002,9.2641735,-0.028308868,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2009,4269.1602,71.589996,8.3591728,0.022356033,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2009,2537.3101,69.82,7.8388596,-0.035704613,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2009,2745.3301,41.779999,7.9176564,0.035488605,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2009,2102.9299,43.599998,7.6510868,-0.0012402534,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2009,38706.609,122.21,10.563766,-0.032734871,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2009,39886.211,46.380001,10.593786,-0.044694901,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2009,13463.58,81.38102,9.5077438,-0.071643829,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2009,61035.57,85.760002,11.019212,0.0087108612,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2009,9740.71,58.040001,9.1840696,-0.015166283,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2009,9924.5303,81.38102,9.2027645,0.038812637,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2009,53172.301,348.39999,10.881293,-0.027051926,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2009,5313.7598,96.910004,8.5780554,-0.046504021,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2009,29024.76,69.699997,10.275905,-0.069503784,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2009,3437.3799,33.099998,8.1424646,0.040708542,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2009,27445.961,145.31,10.219975,-0.068231583,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2009,8435.46,45.509998,9.0401993,0.032580376,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2009,4731.3599,46.27,8.4619675,0.061220169,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2009,58547.27,173.59,10.97759,-0.062458992,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2009,15055.15,43.700001,9.6194754,-0.0023946762,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2009,11470.52,78.690002,9.3475351,-0.0036048889,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2009,57406.469,89.0,10.957912,-0.090293884,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2009,36403.16,61.68,10.502411,-0.011600494,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2009,48774.391,45.139999,10.794961,-0.060307503,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2009,9992.9805,81.38102,9.2096386,-0.048583984,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2009,10938.5,112.15,9.3000441,0.027519226,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2009,39279.5,24.389999,10.578458,-0.058492661,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2009,24901.35,75.769997,10.122677,0.00022792816,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2009,4012.1899,45.950001,8.2970924,0.0023231506,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2009,4969.96,133.38,8.5111675,0.015210152,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2009,3587.6101,102.29,8.1852417,0.024171829,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2009,2137.97,97.639999,7.6676121,-0.015957355,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2009,24973.801,81.38102,10.125583,-0.03636837,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2009,37176.191,83.120003,10.523424,0.0030183792,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2009,67896.273,88.809998,11.125736,-0.1262989,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2009,4625.0698,76.93,8.4392471,0.057378769,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2009,16264.35,90.400002,9.6967306,0.083920479,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2009,1493.0,81.38102,7.3085427,0.020216465,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2009,20518.961,107.62,9.9291048,-0.065831184,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2009,20907.33,81.38102,9.947855,-0.034962654,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2009,9156.3203,49.150002,9.1222,0.028636932,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2009,2538.1899,158.89,7.8392067,-0.019886017,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2009,26217.539,105.04,10.174184,-0.14951897,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2009,129002.24,263.53,11.767585,-0.051444054,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2009,24520.68,88.830002,10.107272,-0.15831947,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2009,104911.14,113.55,11.560869,0.023498535,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2009,7063.73,62.369999,8.8627281,0.023168564,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2009,9001.2305,110.36,9.1051168,-0.060612679,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2009,1673.16,62.41,7.4224691,-0.069956779,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2009,16230.01,81.38102,9.6946173,-0.12246704,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2009,19385.539,54.59,9.872283,-0.079640388,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2009,4047.23,128.86,8.305788,0.036208153,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2009,16084.29,87.18,9.6855984,0.0028753281,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2009,2575.55,40.540001,7.8538184,0.020534992,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2009,35511.359,163.56,10.477608,-0.021590233,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2009,3578.1699,81.38102,8.1826067,0.09473896,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2009,9095.9805,107.81,9.1155882,-0.030731201,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2009,1178.71,67.900002,7.072176,0.031692028,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2009,5639.79,82.010002,8.6376019,-0.030312538,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2009,18290.41,102.46,9.8141317,0.029957771,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2009,1449.73,81.38102,7.2791324,0.050431728,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2009,22106.641,162.56,10.003633,-0.035171509,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2009,10166.29,123.76,9.2268324,-0.011755943,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2009,21532.998,56.080002,9.9773417,-0.034399986,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2009,1277.6899,49.509998,7.1528091,-0.017733574,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2009,7581.4102,81.38102,8.9334545,0.049429893,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2009,5538.3701,86.989998,8.6194553,-0.047725677,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2009,61029.73,115.11,11.019116,-0.042484283,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2009,83642.07,67.459999,11.334302,-0.032205582,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2009,2961.8401,47.080002,7.993566,0.037576199,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2009,6926.98,145.0,8.8431787,-0.057858467,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2009,41132.34,55.009998,10.62455,-0.010372162,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2009,48304.121,91.629997,10.785273,0.036209106,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2009,4270.4399,33.330002,8.3594723,0.008723259,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2009,21822.99,137.05,9.9907188,-0.0020523071,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2009,11204.38,48.110001,9.3240604,0.0047283173,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2009,5965.3101,60.889999,8.693716,-0.0036363602,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2009,16688.721,111.74,9.7224884,-0.051692009,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2009,3349.6399,81.38102,8.1166077,0.035157204,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2009,26204.41,74.970001,10.173683,0.025137901,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2009,21532.998,81.38102,9.9773417,-0.034399986,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2009,36092.809,61.490002,10.493849,-0.032671928,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2009,11601.29,70.839996,9.3588715,-0.012833595,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2009,21532.998,51.68,9.9773417,-0.034399986,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2009,108435.75,80.139999,11.593913,-0.0070810318,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2009,31654.0,48.439999,10.362619,-0.081511497,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2009,1699.9399,36.810001,7.4383483,0.034811974,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2009,51760.762,84.860001,10.854387,-0.049874306,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2009,4188.0498,32.779999,8.3399906,-0.059862137,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2009,3371.46,52.310001,8.1231012,0.0034914017,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2009,84843.523,358.19,11.348564,-0.028880119,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2009,2514.8899,71.879997,7.8299842,0.010034561,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2009,2376.5801,23.08,7.7734179,-0.011741638,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2009,8494.5,66.07,9.0471745,-0.024456978,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2009,4919.2002,81.38102,8.5009012,0.0093994141,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2009,21906.41,87.919998,9.9945345,0.017991066,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2009,27891.9,136.71001,10.236092,-0.057959557,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2009,37802.09,114.48,10.54012,-0.087979317,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2009,53411.199,81.959999,10.885776,-0.052007675,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2009,7988.6001,81.38102,8.9857712,0.0078191757,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2009,21361.131,221.92999,9.9693279,-0.029031754,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2009,9284.0996,59.939999,9.1360588,0.041829109,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2009,2474.71,64.860001,7.8138785,-0.049911022,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2009,1989.83,62.209999,7.5958047,0.024768829,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2009,15665.9,119.27,9.6592417,-0.014315605,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2009,2349.5,85.980003,7.7619576,0.017782211,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2009,8264.8701,104.95,9.0197697,0.039471626,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2009,5453.8799,74.339996,8.6040821,-0.054362297,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2009,34212.27,81.38102,10.44034,-0.046070099,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2009,12229.78,93.019997,9.4116297,0.019784927,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2009,18612.189,47.040001,9.8315716,-0.063862801,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2009,3638.1899,81.38102,8.1992416,-0.078010559,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2009,2560.8101,43.529999,7.8480787,0.026732445,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2009,2188.3,47.060001,7.6908803,0.036389828,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2009,16092.8,87.480003,9.6861277,-0.15994167,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2009,23138.08,53.389999,10.049235,0.039165497,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2009,58714.969,24.76,10.98045,-0.034869194,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2009,5439.5498,68.669998,8.6014519,0.061393738,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2009,13723.78,81.38102,9.526885,-0.0091838837,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2009,21532.998,38.52,9.9773417,-0.034399986,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2009,6914.3398,134.71001,8.8413525,0.037607193,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2009,3396.74,108.49,8.1305714,0.0045289993,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2009,6104.1299,75.980003,8.7167206,-0.012799263,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2009,21532.998,68.07,9.9773417,-0.034399986,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
