country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Bangladesh,BGD,2014,5068.6401,44.509998,8.5308275,0.049732208,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
Bulgaria,BGR,2014,23455.58,130.25,10.062863,0.021594048,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
Bahrain,BHR,2014,55065.82,168.58,10.916285,-0.0056238174,0,Asia,26.200001,50.633335,Arabic,GBR,Emerging and Developing Economies,0.0
"Bahamas, The",BHS,2014,32712.641,80.540001,10.395516,0.0095129013,0,America,25.083334,-77.333336,English,GBR,Emerging and Developing Economies,0.0
Bosnia and Herzegovina,BIH,2014,13458.91,90.550003,9.5073967,0.024302483,0,Europe,43.866665,18.433332,Serbo-Croatian,TUR,Emerging and Developing Economies,0.0
Belarus,BLR,2014,26564.43,110.65,10.187328,0.015814781,0,Europe,53.849998,27.5,Belarussian,RUS,Emerging and Developing Economies,0.0
Belize,BLZ,2014,12272.3,107.11,9.4151001,0.01705265,0,America,17.216667,-88.800003,English,GBR,Emerging and Developing Economies,0.0
Bermuda,BMU,2014,93042.273,76.519997,11.440809,-0.037004471,0,America,32.299999,-64.800003,English,GBR,,1.0
Bolivia,BOL,2014,10790.85,85.260002,9.2864542,0.037722588,1,America,-16.5,-68.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Brazil,BRA,2014,19183.17,24.690001,9.8617887,-0.003036499,0,America,-15.78,-47.91,Portuguese,PRT,Emerging and Developing Economies,0.0
Barbados,BRB,2014,20959.971,87.606354,9.9503698,0.0050411224,0,America,13.1,-59.616665,English,GBR,Emerging and Developing Economies,0.0
Brunei Darussalam,BRN,2014,83310.617,102.42,11.330331,-0.038801193,0,Asia,4.9333334,114.96667,Malay,GBR,Emerging and Developing Economies,0.0
Bhutan,BTN,2014,11744.52,87.93,9.3711424,0.046360016,1,Asia,27.533333,89.75,Burmese,,Emerging and Developing Economies,0.0
Botswana,BWA,2014,17052.189,119.5,9.7440338,0.040863037,1,Africa,-24.75,25.916666,English,GBR,Emerging and Developing Economies,0.0
Central African Republic,CAF,2014,1001.86,53.099998,6.9096136,0.0049629211,1,Africa,4.3833332,18.616667,French,FRA,Emerging and Developing Economies,0.0
Canada,CAN,2014,55723.48,64.379997,10.928157,0.018315315,0,America,45.419998,-75.709999,English,GBR,Advanced Economies,1.0
Switzerland,CHE,2014,76189.602,120.21,11.24098,0.011025429,1,Europe,46.950001,7.4333334,German,,Advanced Economies,1.0
Chile,CHL,2014,27505.051,65.629997,10.222125,0.0078001022,0,America,-33.5,-70.666664,Spanish,ESP,Emerging and Developing Economies,0.0
China,CHN,2014,13968.58,44.07,9.5445662,0.065663338,0,Asia,39.916668,116.43333,Chinese,,Emerging and Developing Economies,0.0
Cote d'Ivoire,CIV,2014,4907.5698,53.68,8.4985342,0.065333366,0,Africa,5.3166666,-4.0166669,French,FRA,Emerging and Developing Economies,0.0
Cameroon,CMR,2014,4588.4902,50.830002,8.4313059,0.025363922,0,Africa,3.8499999,11.516666,French,FRA,Emerging and Developing Economies,0.0
"Congo, Rep.",COG,2014,9159.2598,104.2,9.1225204,0.040184975,0,Africa,-4.2333331,15.233334,French,FRA,Emerging and Developing Economies,0.0
Colombia,COL,2014,16480.359,37.490002,9.7099247,0.035079956,0,America,4.6333332,-75.066666,Spanish,ESP,Emerging and Developing Economies,0.0
Comoros,COM,2014,3334.5801,39.240002,8.1121025,-0.00090503693,0,Africa,-11.666667,43.266666,Arabic,FRA,Emerging and Developing Economies,0.0
Cabo Verde,CPV,2014,7491.02,91.300003,8.9214602,0.0067453384,0,Africa,14.916667,-23.5,Portuguese,PRT,Emerging and Developing Economies,0.0
Costa Rica,CRI,2014,20724.92,65.190002,9.9390917,0.024057388,0,America,9.9833336,-84.066666,Spanish,ESP,Emerging and Developing Economies,0.0
Cuba,CUB,2014,23136.424,39.27,10.049164,0.0099411011,0,America,23.116667,-82.416664,Spanish,ESP,,0.0
Cyprus,CYP,2014,36105.051,130.84,10.494188,-0.015000343,0,Europe,35.150002,33.349998,Greek,GBR,Advanced Economies,1.0
Czechia,CZE,2014,40158.02,156.42,10.600577,0.021151543,1,Europe,50.099998,14.433333,Czech,AUT,Advanced Economies,1.0
Germany,DEU,2014,59108.699,76.849998,10.987133,0.017398834,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0
Djibouti,DJI,2014,4705.0498,298.56,8.4563913,0.051455498,0,Africa,11.6,43.150002,French,FRA,Emerging and Developing Economies,0.0
Dominica,DMA,2014,17520.85,87.606354,9.7711468,0.013689041,0,America,15.3,-61.383335,English,GBR,Emerging and Developing Economies,0.0
Denmark,DNK,2014,61552.801,103.21,11.027651,0.0076284409,0,Europe,55.666668,12.583333,Danish,,Advanced Economies,1.0
Dominican Republic,DOM,2014,16993.59,55.66,9.740591,0.056829453,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0
Algeria,DZA,2014,15073.76,56.919998,9.6207104,0.019803047,0,Africa,36.833332,3.0,Arabic,FRA,Emerging and Developing Economies,0.0
Ecuador,ECU,2014,14064.8,61.43,9.5514307,0.027071953,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0
"Egypt, Arab Rep.",EGY,2014,13136.37,36.919998,9.48314,0.0059785843,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0
Eritrea,ERI,2014,23136.424,87.606354,10.049164,0.0099411011,0,Africa,15.333333,38.883335,English,GBR,Emerging and Developing Economies,0.0
Spain,ESP,2014,41339.41,63.400002,10.629572,0.018174171,0,Europe,40.416668,-3.7166667,Spanish,,Advanced Economies,1.0
Estonia,EST,2014,35723.629,157.95,10.483567,0.035309792,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0
Ethiopia,ETH,2014,1821.39,40.740002,7.5073552,0.07081461,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2014,52710.73,74.629997,10.872574,-0.008928299,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2014,11183.31,87.606354,9.3221779,0.053175926,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2014,50326.57,62.200001,10.826288,0.0051803589,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2014,3575.8501,107.65,8.1819582,-0.028739929,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2014,20008.99,73.519997,9.9039373,0.0086603165,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2014,48964.289,58.82,10.798846,0.023641586,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2014,14475.31,94.949997,9.5801992,0.039620399,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2014,5619.0698,63.84,8.6339216,0.0045127869,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2014,2834.97,76.769997,7.9497867,0.011497974,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2014,2465.1101,58.259998,7.8099918,-0.042622089,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2014,2156.2,46.869999,7.6761026,-0.016676903,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2014,31765.9,104.38,10.366149,-0.034908295,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2014,31213.381,66.43,10.348602,0.014552116,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2014,14287.95,87.606354,9.5671721,0.06518364,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2014,64799.309,87.089996,11.07905,0.049665451,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2014,10553.56,55.080002,9.2642183,0.024528503,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2014,12030.05,87.606354,9.3951626,0.011128426,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2014,61839.809,425.98001,11.032303,0.020226479,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2014,5705.1602,112.98,8.6491261,0.010754585,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2014,28456.74,85.220001,10.256141,0.0020713806,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2014,3434.6399,42.349998,8.1416674,0.013829231,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2014,30264.949,168.36,10.317745,0.046459198,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2014,10504.39,48.080002,9.2595482,0.037100792,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2014,6079.8398,48.919998,8.7127333,0.058871269,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2014,65575.813,211.17999,11.090962,0.082401276,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2014,15262.85,45.349998,9.6331768,0.03521347,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2014,13536.82,68.980003,9.5131683,-0.012926102,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2014,59133.27,95.290001,10.987549,0.0078325272,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2014,40872.578,61.709999,10.618215,0.017867088,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2014,46825.648,54.450001,10.754187,-0.00016403198,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2014,9872.1602,87.606354,9.1974735,0.0032653809,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2014,10149.0,109.94,9.2251301,-0.062110901,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2014,42674.699,37.43,10.661362,0.0042848587,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2014,30986.439,64.970001,10.341305,0.026453018,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2014,4558.5498,46.169998,8.4247599,0.02559185,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2014,5513.75,125.13,8.6150007,0.017418861,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2014,4702.73,124.45,8.4558983,0.062139511,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2014,2381.3501,104.19,7.775423,-0.00042819977,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2014,28530.311,87.606354,10.258722,0.072611809,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2014,43806.93,86.93,10.687548,0.025360107,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2014,60065.648,100.04,11.003194,-0.039069176,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2014,6341.21,99.059998,8.7548246,0.059574127,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2014,15205.87,79.82,9.6294365,-0.075387001,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2014,1750.14,87.606354,7.4674511,-0.013834,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2014,12499.08,76.519997,9.4334106,-0.2811842,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2014,21214.48,87.606354,9.9624395,0.0087680817,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2014,12909.97,87.606354,9.4657555,0.05249691,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2014,2930.6201,126.29,7.9829693,0.0055570602,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2014,33975.078,143.28999,10.433383,0.045167923,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2014,130247.66,333.42999,11.777193,0.0023231506,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2014,29243.74,130.03999,10.283421,0.030150414,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2014,162813.44,118.58,12.00036,-0.069717407,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2014,7951.7998,71.889999,8.9811535,0.01428318,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2014,11641.12,94.230003,9.362299,0.049396515,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2014,1620.36,61.970001,7.3904037,0.0060415268,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2014,18765.359,165.98,9.8397675,0.042368889,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2014,21069.77,64.099998,9.955595,0.012629509,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2014,4491.9902,149.85001,8.4100513,0.0049409866,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2014,18452.279,112.54,9.8229427,0.038334846,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2014,2609.1699,51.080002,7.8667874,0.031394005,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2014,43161.539,181.3,10.672705,0.05333519,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2014,5006.5098,87.606354,8.5184946,0.070233345,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2014,13943.43,109.32,9.5427637,0.054027557,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2014,1449.9301,116.36,7.2792706,0.045216084,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2014,5837.8501,91.610001,8.6721182,0.011737823,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2014,21827.48,135.10001,9.9909248,0.035745621,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2014,1597.5601,87.606354,7.3762326,0.026673794,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2014,26818.43,138.31,10.196845,0.041185379,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2014,11982.7,103.08,9.3912191,0.03301239,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2014,23136.424,58.959999,10.049164,0.0099411011,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2014,1462.8199,45.740002,7.2881212,0.027415752,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2014,8884.7695,87.606354,9.0920935,0.034763336,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2014,6712.2202,106.7,8.8116846,0.033027649,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2014,62045.859,151.72,11.035629,0.012399673,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2014,84830.258,69.139999,11.348408,0.0089969635,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2014,3621.73,45.98,8.1947069,0.055395126,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2014,11112.97,197.22,9.3158684,0.12588596,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2014,44255.5,55.099998,10.697735,0.020939827,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2014,39639.988,102.28,10.587594,-0.03017807,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2014,4520.23,29.469999,8.4163179,0.025334358,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2014,28931.801,114.97,10.272696,0.027915001,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2014,14244.57,46.849998,9.5641308,0.013601303,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2014,7340.3599,57.470001,8.9011431,0.045117378,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2014,18786.83,145.7,9.8409109,0.046600342,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2014,3998.6201,87.606354,8.293705,0.10078049,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2014,30334.881,92.029999,10.320053,0.039204597,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2014,23136.424,87.606354,10.049164,0.0099411011,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2014,35097.41,80.220001,10.465882,0.012778282,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2014,14219.35,69.080002,9.5623589,0.037157059,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2014,23136.424,56.23,10.049164,0.0099411011,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2014,128013.95,99.029999,11.759894,-0.063847542,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2014,35853.25,47.799999,10.487189,-0.011282921,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2014,2106.21,43.900002,7.6526456,0.035673141,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2014,58872.27,78.0,10.983126,0.014953613,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2014,4207.5,20.85,8.3446236,0.018471718,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2014,3484.01,58.439999,8.1559391,0.028702736,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2014,107066.86,360.47,11.581209,0.025616646,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2014,2716.4199,93.449997,7.9070702,-0.02442646,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2014,2812.53,51.119999,7.9418397,-0.10526323,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2014,9451.7402,78.099998,9.1539545,0.013225555,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2014,5223.1001,87.606354,8.5608463,0.029334068,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2014,24414.359,87.606354,10.102927,-0.0085506439,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2014,31901.939,176.75999,10.370422,0.025749207,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2014,37655.199,146.47,10.536226,0.026269913,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2014,57574.051,83.82,10.960827,0.012775421,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2014,9084.4902,91.620003,9.1143236,0.014796257,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2014,25379.42,213.35001,10.141694,0.024279594,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2014,5301.6299,54.259998,8.5757694,-0.042348862,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2014,2820.6799,40.810001,7.9447331,-0.01527977,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2014,2322.3999,70.919998,7.7503562,0.029455185,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2014,18324.609,130.91,9.816,0.0044946671,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2014,2943.0901,54.610001,7.9872155,0.039752483,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2014,12544.4,91.089996,9.4370298,0.075404167,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2014,6096.8701,74.730003,8.7155304,0.024100304,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2014,39248.66,87.606354,10.577673,0.032487869,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2014,12824.0,96.110001,9.459074,0.018574715,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2014,24888.85,54.310001,10.122175,0.031490326,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2014,3695.95,87.606354,8.2149925,0.0015459061,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2014,3027.5701,45.360001,8.0155153,0.034513474,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2014,2470.5,36.009998,7.8121758,0.02028513,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2014,16978.811,100.69,9.7397213,-0.052225113,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2014,28935.1,49.09,10.272811,0.028593063,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2014,63018.801,30.0,11.051188,0.016964912,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2014,7145.1099,36.360001,8.8741837,0.049833298,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2014,14040.25,87.606354,9.5496836,0.016957283,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2014,23136.424,64.209999,10.049164,0.0099411011,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2014,8751.8799,135.41,9.0770235,0.05010128,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2014,3302.29,105.2,8.1023712,0.0030508041,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2014,6247.8999,80.5,8.7400007,-0.0023050308,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2014,23136.424,48.240002,10.049164,0.0099411011,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2014,14643.34,59.5,9.5917406,-0.0025758743,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
