country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Burkina Faso,BFA,2005,1665.0,34.169998,7.4175806,0.051603317,1,Africa,12.333333,-1.6666666,French,FRA,Emerging and Developing Economies,0.0
Bangladesh,BGD,2005,3231.6101,34.400002,8.0807362,0.050704002,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
Bulgaria,BGR,2005,17678.109,99.709999,9.7800827,0.075715065,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
Bahrain,BHR,2005,53478.27,148.31,10.887031,-0.010543823,0,Asia,26.200001,50.633335,Arabic,GBR,Emerging and Developing Economies,0.0
"Bahamas, The",BHS,2005,35365.469,81.400002,10.473491,0.021367073,0,America,25.083334,-77.333336,English,GBR,Emerging and Developing Economies,0.0
Bosnia and Herzegovina,BIH,2005,9814.5098,84.360001,9.191617,0.049034119,0,Europe,43.866665,18.433332,Serbo-Croatian,TUR,Emerging and Developing Economies,0.0
Belarus,BLR,2005,16579.869,118.88,9.7159443,0.096670151,0,Europe,53.849998,27.5,Belarussian,RUS,Emerging and Developing Economies,0.0
Belize,BLZ,2005,12714.97,93.0,9.4505348,-0.0072259903,0,America,17.216667,-88.800003,English,GBR,Emerging and Developing Economies,0.0
Bermuda,BMU,2005,109335.39,85.902641,11.602176,0.014113426,0,America,32.299999,-64.800003,English,GBR,,1.0
Bolivia,BOL,2005,8020.6401,67.639999,8.9897738,0.026408195,1,America,-16.5,-68.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Brazil,BRA,2005,15221.01,27.09,9.6304321,0.020560265,0,America,-15.78,-47.91,Portuguese,PRT,Emerging and Developing Economies,0.0
Barbados,BRB,2005,22514.48,85.902641,10.021914,0.033537865,0,America,13.1,-59.616665,English,GBR,Emerging and Developing Economies,0.0
Brunei Darussalam,BRN,2005,99795.688,81.620003,11.51088,-0.016911507,0,Asia,4.9333334,114.96667,Malay,GBR,Emerging and Developing Economies,0.0
Bhutan,BTN,2005,6850.7998,97.739998,8.8321209,0.049798012,1,Asia,27.533333,89.75,Burmese,,Emerging and Developing Economies,0.0
Botswana,BWA,2005,14361.96,88.510002,9.5723381,0.026609421,1,Africa,-24.75,25.916666,English,GBR,Emerging and Developing Economies,0.0
Central African Republic,CAF,2005,1219.59,35.07,7.1062698,-0.013600349,1,Africa,4.3833332,18.616667,French,FRA,Emerging and Developing Economies,0.0
Canada,CAN,2005,52356.559,69.760002,10.865832,0.022129059,0,America,45.419998,-75.709999,English,GBR,Advanced Economies,1.0
Switzerland,CHE,2005,69692.602,102.26,11.15185,0.020720482,1,Europe,46.950001,7.4333334,German,,Advanced Economies,1.0
Chile,CHL,2005,20918.529,72.059998,9.948391,0.046806335,0,America,-33.5,-70.666664,Spanish,ESP,Emerging and Developing Economies,0.0
China,CHN,2005,6298.3198,61.360001,8.7480383,0.10259819,0,Asia,39.916668,116.43333,Chinese,,Emerging and Developing Economies,0.0
Cote d'Ivoire,CIV,2005,4032.25,62.82,8.3020802,-0.013963699,0,Africa,5.3166666,-4.0166669,French,FRA,Emerging and Developing Economies,0.0
Cameroon,CMR,2005,4199.7202,45.0,8.3427734,-0.0055208206,0,Africa,3.8499999,11.516666,French,FRA,Emerging and Developing Economies,0.0
"Congo, Rep.",COG,2005,7876.1201,119.55,8.971591,0.038659096,0,Africa,-4.2333331,15.233334,French,FRA,Emerging and Developing Economies,0.0
Colombia,COL,2005,11999.25,37.419998,9.3925991,0.033154488,0,America,4.6333332,-75.066666,Spanish,ESP,Emerging and Developing Economies,0.0
Comoros,COM,2005,3166.3601,35.759998,8.060338,0.034697533,0,Africa,-11.666667,43.266666,Arabic,FRA,Emerging and Developing Economies,0.0
Cabo Verde,CPV,2005,5565.77,104.34,8.6243906,0.054927826,0,Africa,14.916667,-23.5,Portuguese,PRT,Emerging and Developing Economies,0.0
Costa Rica,CRI,2005,15703.96,89.220001,9.6616678,0.024538994,0,America,9.9833336,-84.066666,Spanish,ESP,Emerging and Developing Economies,0.0
Cuba,CUB,2005,20273.832,39.360001,9.9170866,0.028920174,0,America,23.116667,-82.416664,Spanish,ESP,,0.0
Cyprus,CYP,2005,41362.27,111.92,10.630124,0.032987595,0,Europe,35.150002,33.349998,Greek,GBR,Advanced Economies,1.0
Czechia,CZE,2005,35535.75,121.19,10.478294,0.060417175,1,Europe,50.099998,14.433333,Czech,AUT,Advanced Economies,1.0
Germany,DEU,2005,51182.961,66.949997,10.843162,0.0093832016,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0
Djibouti,DJI,2005,20273.832,85.902641,9.9170866,0.028920174,0,Africa,11.6,43.150002,French,FRA,Emerging and Developing Economies,0.0
Dominica,DMA,2005,15080.52,85.902641,9.6211596,0.0078735352,0,America,15.3,-61.383335,English,GBR,Emerging and Developing Economies,0.0
Denmark,DNK,2005,61137.68,89.400002,11.020884,0.02056694,0,Europe,55.666668,12.583333,Danish,,Advanced Economies,1.0
Dominican Republic,DOM,2005,12022.51,61.650002,9.394536,0.077022552,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0
Algeria,DZA,2005,13738.5,66.839996,9.527957,0.037959099,0,Africa,36.833332,3.0,Arabic,FRA,Emerging and Developing Economies,0.0
Ecuador,ECU,2005,10660.2,61.959999,9.2742729,0.035281181,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0
"Egypt, Arab Rep.",EGY,2005,10700.61,62.950001,9.2780561,0.023524284,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0
Eritrea,ERI,2005,20273.832,61.110001,9.9170866,0.028920174,0,Africa,15.333333,38.883335,English,GBR,Emerging and Developing Economies,0.0
Spain,ESP,2005,43570.77,54.700001,10.682142,0.018003464,0,Europe,40.416668,-3.7166667,Spanish,,Advanced Economies,1.0
Estonia,EST,2005,30164.01,135.91,10.314404,0.096687317,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0
Ethiopia,ETH,2005,952.12,85.902641,6.8586912,0.082058907,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2005,52744.051,76.589996,10.873206,0.023971558,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2005,9745.5801,85.902641,9.1845694,-0.0021467209,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2005,48257.469,55.82,10.784306,0.011190414,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2005,3685.99,94.349998,8.2122946,0.027471542,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2005,20385.289,83.949997,9.9225683,-0.0026283264,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2005,47529.941,52.540001,10.769115,0.020658493,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2005,8485.5898,84.529999,9.0461245,0.097938538,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2005,3721.3101,98.169998,8.2218313,0.031097412,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2005,2501.22,47.939999,7.8245339,0.0095286369,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2005,2653.6399,50.02,7.8836875,-0.051609993,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2005,2060.54,45.779999,7.6307235,0.040088654,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2005,31302.961,131.02,10.351468,0.10346985,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2005,38146.961,50.360001,10.549201,0.0088329315,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2005,14211.84,85.902641,9.5618305,0.12090683,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2005,52189.0,99.709999,10.862627,0.048021317,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2005,9099.7197,67.099998,9.1159992,0.010590553,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2005,8256.5303,194.35001,9.0187597,-0.017726898,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2005,47938.898,342.69,10.777682,0.066910744,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2005,5056.6802,136.49001,8.5284653,0.034471512,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2005,27641.211,81.489998,10.227063,0.041073799,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2005,3173.26,34.970001,8.0625143,0.013451576,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2005,27765.789,128.0,10.23156,0.044092178,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2005,7140.8501,63.990002,8.8735867,0.042524338,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2005,3881.97,42.0,8.2640982,0.059937477,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2005,63689.078,148.17999,11.061769,0.034024239,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2005,13935.77,54.439999,9.5422144,0.0092687607,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2005,10078.44,115.74,9.218154,-0.013023376,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2005,57512.422,71.209999,10.959756,0.052103996,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2005,33512.891,78.32,10.419685,0.025313377,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2005,51585.641,49.119999,10.850999,0.0017585754,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2005,10278.68,85.902641,9.2378273,0.0033597946,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2005,9839.6904,146.91,9.1941795,0.053545952,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2005,41075.82,26.23,10.623175,0.017784119,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2005,20565.529,97.760002,9.9313717,0.085165024,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2005,3844.74,64.480003,8.2544613,0.026666641,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2005,4156.96,95.080002,8.3325396,-0.013039589,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2005,2781.8899,133.55,7.9308858,0.110322,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2005,2183.78,123.59,7.6888127,-0.0072498322,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2005,22612.711,85.902641,10.026267,0.090247154,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2005,32886.051,66.169998,10.400804,0.040538788,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2005,78193.898,92.239998,11.266947,0.064657211,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2005,3630.5601,71.790001,8.1971426,0.053575516,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2005,13024.66,92.760002,9.4745998,0.011007309,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2005,1335.62,85.902641,7.1971507,0.0068211555,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2005,20649.461,90.860001,9.9354448,0.091113091,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2005,19491.221,85.902641,9.8777199,-0.011457443,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2005,7452.7402,73.599998,8.916337,0.054149628,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2005,2275.02,85.902641,7.729744,0.043278694,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2005,23944.699,117.45,10.083502,0.090754509,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2005,124866.86,284.07999,11.735003,0.0092248917,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2005,23213.35,104.52,10.052483,0.12069321,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2005,87185.531,136.37,11.375793,0.037168503,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2005,6103.4199,61.490002,8.7166042,0.017691612,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2005,8161.4702,143.02,9.0071793,0.074752808,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2005,1648.1801,59.130001,7.4074268,0.017171383,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2005,13942.88,85.902641,9.5427246,-0.13503265,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2005,20277.26,52.560001,9.9172554,0.0074272156,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2005,4075.1599,124.7,8.312665,0.015535355,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2005,13354.52,85.839996,9.4996099,0.051558495,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2005,2546.3301,44.91,7.8424082,-0.0076875687,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2005,32775.75,157.55,10.397444,0.02203083,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2005,2377.8999,85.902641,7.773973,0.11941624,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2005,7499.8501,122.38,8.9226379,0.058927536,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2005,970.39001,72.010002,6.8776979,0.038082123,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2005,5445.8301,88.239998,8.6026058,0.057947159,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2005,15387.98,121.61,9.6413422,0.011697769,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2005,1214.74,85.902641,7.1022854,0.005382061,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2005,20767.59,203.85001,9.9411488,0.029271126,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2005,9245.1396,80.68,9.1318531,0.012442589,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2005,20273.832,61.91,9.9170866,0.028920174,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2005,1233.88,38.349998,7.117919,0.034463882,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2005,6496.9302,85.902641,8.7790852,0.034708977,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2005,5356.96,71.650002,8.5861521,0.028896332,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2005,58422.012,122.26,10.975448,0.017798424,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2005,84080.0,70.470001,11.339524,0.019686699,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2005,2580.23,44.060001,7.8556337,0.023008823,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2005,7208.8301,85.902641,8.8830624,0.0010938644,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2005,40848.301,58.02,10.61762,0.021691322,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2005,41551.141,86.760002,10.63468,0.0048093796,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2005,4042.1499,29.879999,8.3045321,0.046200752,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2005,16867.961,139.21001,9.7331715,0.060663223,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2005,8949.9502,47.360001,9.0994034,0.052053452,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2005,5386.8198,83.849998,8.5917101,0.029648781,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2005,17507.439,118.68,9.770381,0.028490067,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2005,3136.5901,85.902641,8.0508919,0.029198647,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2005,21568.949,70.309998,9.9790096,0.03252697,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2005,20273.832,85.902641,9.9170866,0.028920174,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2005,35870.309,62.939999,10.487665,0.0059328079,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2005,10290.1,85.019997,9.2389374,0.010050774,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2005,20273.832,58.880001,9.9170866,0.028920174,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2005,107784.42,94.75,11.587889,0.0070838928,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2005,27656.66,56.709999,10.227622,0.065849304,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2005,1360.3,34.220001,7.2154608,0.063043118,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2005,54931.789,81.949997,10.913848,0.013475418,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2005,4152.3198,35.869999,8.3314228,0.027160645,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2005,3301.8201,54.900002,8.1022291,0.018808365,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2005,81841.156,420.42999,11.312535,0.047571182,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2005,2287.27,66.57,7.7351141,0.053318501,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2005,2296.6599,47.549999,7.7392111,0.015719414,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2005,8050.5298,69.720001,8.9934931,0.026304245,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2005,4371.5,85.902641,8.3828611,0.039411545,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2005,19220.279,85.902641,9.8637209,0.033582687,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2005,23266.76,148.71001,10.054781,0.062735558,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2005,35558.379,121.13,10.478931,0.036085129,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2005,53661.32,84.169998,10.890448,0.02354908,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2005,7142.1899,85.902641,8.8737745,0.052747726,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2005,19917.119,171.10001,9.8993349,0.081597328,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2005,8828.9502,80.129997,9.0857916,0.034604073,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2005,2705.8201,77.580002,7.9031601,0.11953211,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2005,2004.26,61.450001,7.6030302,-0.073457241,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2005,14458.26,137.85001,9.5790215,0.032423019,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2005,1965.3,126.99,7.5834002,0.045283318,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2005,5945.9502,53.970001,8.6904659,0.10370541,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2005,5828.3701,76.209999,8.6704931,-0.012292862,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2005,29536.439,85.902641,10.29338,0.098793983,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2005,10529.16,90.25,9.2619038,0.025524139,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2005,17902.6,46.310001,9.7927008,0.076514244,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2005,3488.54,85.902641,8.157239,-0.060180664,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2005,2253.0901,36.959999,7.720058,0.044400692,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2005,1765.04,38.990002,7.4759288,0.032054424,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2005,15610.57,94.650002,9.6557035,0.03849411,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2005,18811.32,58.880001,9.8422146,0.071151733,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2005,59604.75,25.639999,10.99549,0.025025368,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2005,4160.96,69.529999,8.3335009,0.054683685,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2005,12320.07,85.902641,9.4189854,0.027998924,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2005,20273.832,60.130001,9.9170866,0.028920174,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2005,5776.3599,130.71001,8.6615286,0.063474655,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2005,3089.4399,100.17,8.0357447,0.027445793,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2005,5914.8901,76.220001,8.6852283,0.06037426,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2005,20273.832,76.769997,9.9170866,0.028920174,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2005,12861.56,47.43,9.461998,0.041298866,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
