country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Kazakhstan,KAZ,2010,26374.84,74.139999,10.180166,0.057489395,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2010,4211.52,50.389999,8.3455791,0.04848671,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2010,4876.48,133.23,8.4921789,-0.018988609,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2010,3711.54,110.0,8.219202,0.033960342,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2010,2119.6399,85.699997,7.6590014,-0.0086107254,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2010,24997.57,85.441711,10.126534,0.00095081329,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2010,39574.051,88.029999,10.585929,0.062504768,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2010,62956.219,97.029999,11.050195,-0.075541496,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2010,4946.1099,84.720001,8.5063562,0.067109108,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2010,17390.76,95.099998,9.7636948,0.066964149,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2010,1538.85,85.441711,7.3387904,0.030247688,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2010,21115.529,98.080002,9.9577637,0.028658867,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2010,20849.061,85.441711,9.9450645,-0.002790451,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2010,9832.1904,85.441711,9.1934166,0.071216583,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2010,2651.3799,150.10001,7.8828354,0.043628693,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2010,26887.49,131.63,10.199416,0.025232315,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2010,131432.06,293.67001,11.786245,0.018660545,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2010,24119.73,110.86,10.090785,-0.016487122,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2010,130758.28,119.94,11.781106,0.22023678,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2010,7210.6401,69.540001,8.8833132,0.02058506,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2010,9649.9502,87.940002,9.1747084,0.069591522,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2010,1635.25,57.869999,7.3995509,-0.022918224,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2010,16730.01,85.441711,9.7249594,0.030342102,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2010,20058.391,59.27,9.9064026,0.034119606,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2010,4269.3599,144.8,8.3592196,0.053431511,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2010,16731.16,97.879997,9.725028,0.039429665,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2010,2632.26,48.82,7.875598,0.021779537,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2010,37527.34,178.23,10.532825,0.055217743,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2010,3893.79,85.441711,8.2671385,0.084531784,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2010,9507.1201,103.35,9.1597967,0.044208527,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2010,1224.23,73.839996,7.1100674,0.037891388,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2010,5605.7598,93.419998,8.6315498,-0.0060520172,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2010,19045.65,111.51,9.8545942,0.040462494,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2010,1504.38,85.441711,7.3161364,0.037003994,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2010,23307.971,157.94,10.056551,0.05291748,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2010,10614.62,108.07,9.2699881,0.04315567,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2010,22102.52,68.169998,10.003447,0.026104927,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2010,1336.5601,51.950001,7.1978545,0.045045376,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2010,7962.6401,85.441711,8.9825163,0.049061775,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2010,5701.1299,100.36,8.6484194,0.028964043,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2010,61518.551,130.08,11.027094,0.0079774857,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2010,83256.789,68.239998,11.329685,-0.0046167374,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2010,3085.3101,45.98,8.0344076,0.040841579,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2010,6908.3599,100.0,8.8404875,-0.0026912689,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2010,41270.93,58.099998,10.627913,0.0033636093,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2010,48191.609,96.389999,10.78294,-0.0023326874,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2010,4228.7798,31.99,8.3496685,-0.009803772,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2010,22739.109,145.45,10.031841,0.041122437,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2010,12059.02,51.669998,9.3975677,0.073507309,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2010,6273.04,66.099998,8.7440166,0.050300598,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2010,16524.039,120.66,9.7125711,-0.0099172592,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2010,3579.1699,85.441711,8.1828861,0.066278458,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2010,27112.131,82.230003,10.207737,0.034053802,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2010,22102.52,85.441711,10.003447,0.026104927,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2010,36703.109,67.690002,10.510616,0.016767502,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2010,12738.58,81.260002,9.4523907,0.093519211,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2010,22102.52,54.040001,10.003447,0.026104927,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2010,129044.71,87.110001,11.767914,0.17400074,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2010,33063.59,50.360001,10.406188,0.043568611,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2010,1779.16,37.279999,7.4838967,0.045548439,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2010,54911.551,82.550003,10.913479,0.059091568,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2010,4219.8398,32.73,8.3475523,0.0075616837,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2010,3403.5701,52.459999,8.1325798,0.009478569,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2010,95456.188,369.69,11.466423,0.11785889,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2010,2682.29,96.150002,7.8944263,0.064442158,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2010,2459.77,27.950001,7.8078232,0.034405231,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2010,8648.9297,73.540001,9.0651913,0.018016815,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2010,4882.0498,85.441711,8.4933205,-0.0075807571,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2010,22772.48,90.959999,10.033308,0.038773537,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2010,29758.17,155.11,10.300859,0.064767838,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2010,38056.18,128.61,10.546819,0.0066986084,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2010,56003.27,85.089996,10.933166,0.047389984,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2010,8245.6396,85.441711,9.0174398,0.031668663,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2010,21708.76,198.16,9.9854708,0.016142845,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2010,9546.5596,64.010002,9.1639357,0.027876854,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2010,2717.4099,63.73,7.9074345,0.093555927,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2010,2049.78,66.800003,7.6254878,0.029683113,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2010,16730.369,127.25,9.7249813,0.065739632,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2010,2449.27,73.489998,7.8035455,0.04158783,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2010,8842.3301,96.860001,9.087306,0.067536354,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2010,5488.75,70.800003,8.6104555,0.0063734055,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2010,35145.129,85.441711,10.467241,0.026901245,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2010,12458.27,100.15,9.4301395,0.018509865,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2010,19897.449,46.939999,9.8983469,0.066775322,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2010,3506.0601,85.441711,8.1622486,-0.036993027,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2010,2654.8,47.639999,7.8841248,0.036046028,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2010,2244.6101,38.27,7.7162871,0.025406837,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2010,16811.789,95.730003,9.7298355,0.043707848,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2010,24879.84,51.700001,10.121813,0.072577477,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2010,59789.41,28.219999,10.998584,0.018134117,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2010,5760.8101,49.27,8.6588335,0.05738163,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2010,13175.72,85.441711,9.4861307,-0.040754318,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2010,22102.52,46.139999,10.003447,0.026104927,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2010,7274.73,113.98,8.8921623,0.05080986,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2010,3359.8501,103.82,8.1196518,-0.010919571,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2010,6427.3101,78.57,8.7683115,0.051590919,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2010,22102.52,64.389999,10.003447,0.026104927,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2010,14165.0,50.41,9.5585299,0.018115997,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
