country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Bangladesh,BGD,2015,5352.71,42.09,8.5853586,0.054531097,0,Asia,23.700001,90.366669,Bengali,GBR,Emerging and Developing Economies,0.0
Bulgaria,BGR,2015,24562.75,126.74,10.108986,0.046122551,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0
Bahrain,BHR,2015,54149.91,147.92,10.899511,-0.016773224,0,Asia,26.200001,50.633335,Arabic,GBR,Emerging and Developing Economies,0.0
"Bahamas, The",BHS,2015,32777.578,69.68,10.3975,0.0019836426,0,America,25.083334,-77.333336,English,GBR,Emerging and Developing Economies,0.0
Bosnia and Herzegovina,BIH,2015,14220.15,88.290001,9.5624151,0.055018425,0,Europe,43.866665,18.433332,Serbo-Croatian,TUR,Emerging and Developing Economies,0.0
Belarus,BLR,2015,25513.211,115.91,10.146952,-0.040376663,0,Europe,53.849998,27.5,Belarussian,RUS,Emerging and Developing Economies,0.0
Belize,BLZ,2015,12348.79,104.07,9.4213133,0.0062131882,0,America,17.216667,-88.800003,English,GBR,Emerging and Developing Economies,0.0
Bermuda,BMU,2015,93859.883,73.300003,11.449558,0.0087490082,0,America,32.299999,-64.800003,English,GBR,,1.0
Bolivia,BOL,2015,11144.64,67.93,9.3187141,0.032259941,1,America,-16.5,-68.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Brazil,BRA,2015,18357.07,26.950001,9.81777,-0.044018745,0,America,-15.78,-47.91,Portuguese,PRT,Emerging and Developing Economies,0.0
Barbados,BRB,2015,20666.971,84.456268,9.9362917,-0.01407814,0,America,13.1,-59.616665,English,GBR,Emerging and Developing Economies,0.0
Brunei Darussalam,BRN,2015,81910.188,89.900002,11.313378,-0.016952515,0,Asia,4.9333334,114.96667,Malay,GBR,Emerging and Developing Economies,0.0
Bhutan,BTN,2015,12400.3,89.639999,9.4254761,0.054333687,1,Asia,27.533333,89.75,Burmese,,Emerging and Developing Economies,0.0
Botswana,BWA,2015,15994.96,112.9,9.6800289,-0.064004898,1,Africa,-24.75,25.916666,English,GBR,Emerging and Developing Economies,0.0
Central African Republic,CAF,2015,1043.92,53.150002,6.950738,0.041124344,1,Africa,4.3833332,18.616667,French,FRA,Emerging and Developing Economies,0.0
Canada,CAN,2015,55660.871,66.160004,10.927032,-0.001124382,0,America,45.419998,-75.709999,English,GBR,Advanced Economies,1.0
Switzerland,CHE,2015,76566.078,117.14,11.24591,0.0049295425,1,Europe,46.950001,7.4333334,German,,Advanced Economies,1.0
Chile,CHL,2015,27811.369,59.349998,10.2332,0.01107502,0,America,-33.5,-70.666664,Spanish,ESP,Emerging and Developing Economies,0.0
China,CHN,2015,14856.78,38.700001,9.6062117,0.061645508,0,Asia,39.916668,116.43333,Chinese,,Emerging and Developing Economies,0.0
Cote d'Ivoire,CIV,2015,5110.8599,52.720001,8.5391226,0.040588379,0,Africa,5.3166666,-4.0166669,French,FRA,Emerging and Developing Economies,0.0
Cameroon,CMR,2015,4698.6699,45.540001,8.4550352,0.023729324,0,Africa,3.8499999,11.516666,French,FRA,Emerging and Developing Economies,0.0
"Congo, Rep.",COG,2015,8977.71,117.32,9.1025,-0.020020485,0,Africa,-4.2333331,15.233334,French,FRA,Emerging and Developing Economies,0.0
Colombia,COL,2015,16821.381,38.360001,9.7304058,0.02048111,0,America,4.6333332,-75.066666,Spanish,ESP,Emerging and Developing Economies,0.0
Comoros,COM,2015,3302.3899,37.799999,8.1024017,-0.0097007751,0,Africa,-11.666667,43.266666,Arabic,FRA,Emerging and Developing Economies,0.0
Cabo Verde,CPV,2015,7560.1401,94.010002,8.930645,0.0091848373,0,Africa,14.916667,-23.5,Portuguese,PRT,Emerging and Developing Economies,0.0
Costa Rica,CRI,2015,21254.779,60.75,9.9643373,0.025245667,0,America,9.9833336,-84.066666,Spanish,ESP,Emerging and Developing Economies,0.0
Cuba,CUB,2015,23285.674,31.610001,10.055593,0.0064296722,0,America,23.116667,-82.416664,Spanish,ESP,,0.0
Cyprus,CYP,2015,37258.648,137.28,10.52564,0.031451225,0,Europe,35.150002,33.349998,Greek,GBR,Advanced Economies,1.0
Czechia,CZE,2015,42066.578,154.02,10.647009,0.046431541,1,Europe,50.099998,14.433333,Czech,AUT,Advanced Economies,1.0
Germany,DEU,2015,59573.711,77.760002,10.994969,0.0078363419,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0
Djibouti,DJI,2015,4961.8701,268.35999,8.5095377,0.053146362,0,Africa,11.6,43.150002,French,FRA,Emerging and Developing Economies,0.0
Dominica,DMA,2015,16920.91,84.456268,9.7363052,-0.034841537,0,America,15.3,-61.383335,English,GBR,Emerging and Developing Economies,0.0
Denmark,DNK,2015,62405.719,105.13,11.041412,0.01376152,0,Europe,55.666668,12.583333,Danish,,Advanced Economies,1.0
Dominican Republic,DOM,2015,17973.189,52.349998,9.7966366,0.056045532,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0
Algeria,DZA,2015,15239.52,53.200001,9.6316471,0.010936737,0,Africa,36.833332,3.0,Arabic,FRA,Emerging and Developing Economies,0.0
Ecuador,ECU,2015,13881.57,47.830002,9.5383177,-0.013113022,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0
"Egypt, Arab Rep.",EGY,2015,13425.91,34.849998,9.5049419,0.021801949,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0
Eritrea,ERI,2015,23285.674,84.456268,10.055593,0.0064296722,0,Africa,15.333333,38.883335,English,GBR,Emerging and Developing Economies,0.0
Spain,ESP,2015,43053.762,63.580002,10.670205,0.040633202,0,Europe,40.416668,-3.7166667,Spanish,,Advanced Economies,1.0
Estonia,EST,2015,36356.441,148.50999,10.501126,0.017559052,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0
Ethiopia,ETH,2015,1957.41,39.66,7.5793777,0.072022438,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2015,52782.488,71.959999,10.873935,0.0013608932,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2015,11674.06,84.456268,9.3651247,0.042946815,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2015,50682.898,63.5,10.833344,0.0070552826,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2015,3723.3999,107.68,8.2223921,0.040433884,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2015,20147.711,73.949997,9.9108458,0.0069084167,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2015,49652.719,57.130001,10.812808,0.013961792,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2015,14936.84,97.019997,9.6115856,0.031386375,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2015,5607.3701,76.519997,8.6318369,-0.0020847321,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2015,2869.8501,72.440002,7.9620152,0.012228489,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2015,2495.96,44.52,7.8224287,0.012436867,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2015,2230.3899,54.369999,7.7099319,0.033829212,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2015,27797.789,98.879997,10.232712,-0.13343716,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2015,31347.98,65.269997,10.352905,0.0043029785,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2015,15136.7,84.456268,9.6248779,0.057705879,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2015,63364.051,83.099998,11.056652,-0.022397995,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2015,10785.96,49.889999,9.2860003,0.021781921,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2015,12040.08,84.456268,9.3959961,0.00083351135,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2015,62779.75,389.41,11.047388,0.01508522,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2015,5812.5298,107.26,8.6677713,0.018645287,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2015,29466.699,90.650002,10.291016,0.034874916,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2015,3433.0801,41.950001,8.1412134,-0.00045394897,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2015,31485.57,167.28999,10.357285,0.039539337,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2015,10893.66,41.939999,9.2959366,0.036388397,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2015,6488.1499,41.919998,8.7777328,0.06499958,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2015,80954.656,223.7,11.301644,0.21068192,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2015,14841.9,39.419998,9.6052094,-0.027967453,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2015,13516.03,69.589996,9.511632,-0.0015363693,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2015,60725.73,94.889999,11.014123,0.026574135,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2015,40967.371,58.900002,10.620531,0.0023164749,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2015,47311.828,55.439999,10.764516,0.010329247,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2015,9931.9004,84.456268,9.2035074,0.0060338974,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2015,9581.6904,95.360001,9.1676092,-0.057520866,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2015,43386.711,35.43,10.677909,0.016547203,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2015,30893.76,53.049999,10.338309,-0.002995491,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2015,4679.6201,40.330002,8.4509726,0.026212692,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2015,5600.21,110.96,8.630559,0.015558243,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2015,4968.5698,122.11,8.5108871,0.054988861,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2015,2615.8401,109.89,7.8693404,0.09391737,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2015,28729.57,84.456268,10.265682,0.0069599152,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2015,44849.109,75.389999,10.711059,0.023510933,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2015,57763.52,98.699997,10.964112,-0.039081573,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2015,6703.7402,85.800003,8.810421,0.055596352,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2015,14980.02,71.839996,9.6144724,-0.014964104,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2015,1714.09,84.456268,7.4466376,-0.020813465,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2015,12195.35,56.900002,9.4088097,-0.024600983,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2015,21142.971,84.456268,9.9590626,-0.0033769608,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2015,13329.78,46.919998,9.497756,0.032000542,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2015,2986.96,129.72,8.0020113,0.019042015,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2015,35251.301,138.2,10.470258,0.036874771,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2015,130097.26,351.13,11.776037,-0.0011558533,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2015,30599.609,126.38,10.328743,0.045322418,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2015,123194.07,119.25,11.721517,-0.27884388,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2015,8198.8096,67.290001,9.0117445,0.030591011,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2015,11691.08,88.970001,9.3665819,0.0042829514,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2015,1627.58,61.220001,7.3948493,0.0044455528,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2015,18829.449,143.72,9.8431778,0.0034103394,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2015,21408.93,70.410004,9.9715633,0.015968323,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2015,4670.1099,138.49001,8.4489374,0.03888607,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2015,19215.15,113.7,9.8634539,0.040511131,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2015,2686.5601,53.580002,7.8960171,0.029229641,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2015,46170.172,207.2,10.740089,0.06738472,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2015,5313.8901,84.456268,8.5780792,0.059584618,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2015,13974.6,89.650002,9.5449963,0.0022325516,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2015,1512.6,98.760002,7.3215852,0.042314529,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2015,5969.54,77.349998,8.6944256,0.022307396,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2015,22603.09,133.14,10.025842,0.034916878,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2015,1597.6899,84.456268,7.3763142,8.1539154e-05,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2015,27699.631,131.37,10.229175,0.032329559,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2015,12166.57,97.239998,9.4064474,0.015228271,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2015,23285.674,60.049999,10.055593,0.0064296722,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2015,1471.66,44.73,7.2941465,0.0060253143,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2015,8892.0596,84.456268,9.0929136,0.00082015991,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2015,6939.0298,98.190002,8.8449173,0.033232689,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2015,63081.391,160.33,11.052181,0.016551971,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2015,85550.289,70.43,11.356859,0.0084514618,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2015,3745.26,46.669998,8.2282467,0.033539772,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2015,11270.47,200.0,9.3299417,0.014073372,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2015,44963.828,54.849998,10.713614,0.015878677,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2015,39813.789,96.379997,10.591969,0.0043745041,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2015,4645.29,26.690001,8.4436092,0.027291298,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2015,29933.16,96.580002,10.306723,0.034026146,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2015,14542.79,45.16,9.5848503,0.020719528,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2015,7691.7598,59.139999,8.9479046,0.046761513,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2015,20212.02,126.5,9.9140329,0.073122025,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2015,4154.52,84.456268,8.3319521,0.038247108,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2015,31700.369,92.260002,10.364083,0.04403019,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2015,23285.674,84.456268,10.055593,0.0064296722,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2015,35803.359,80.629997,10.485797,0.019914627,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2015,14427.6,66.919998,9.5768986,0.014539719,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2015,23285.674,55.630001,10.055593,0.0064296722,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2015,123070.82,93.709999,11.720515,-0.03937912,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2015,35037.148,49.360001,10.464164,-0.023025513,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2015,2238.54,45.200001,7.7135792,0.06093359,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2015,58498.539,67.110001,10.976757,-0.0063686371,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2015,4159.1899,18.379999,8.3330755,-0.011548042,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2015,3593.79,58.110001,8.1869631,0.031023979,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2015,108953.72,329.47,11.598679,0.017469406,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2015,2664.72,88.190002,7.8878541,-0.019216061,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2015,2628.1699,36.48,7.874043,-0.067796707,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2015,9646.1504,76.559998,9.1743145,0.020359993,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2015,5210.2002,84.456268,8.5583735,-0.0024728775,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2015,23327.529,84.456268,10.057389,-0.045537949,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2015,33521.602,179.42999,10.419946,0.049523354,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2015,38527.422,147.22,10.559126,0.022899628,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2015,59468.352,84.169998,10.993199,0.032372475,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2015,9186.6504,88.260002,9.1255064,0.011182785,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2015,27032.211,187.48,10.204784,0.063090324,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2015,5302.0698,51.09,8.5758524,8.2969666e-05,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2015,2822.5801,48.509998,7.9454064,0.00067329407,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2015,2388.4299,69.129997,7.7783914,0.028035164,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2015,18812.0,124.84,9.8422499,0.026249886,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2015,3041.4399,49.939999,8.0200863,0.03287077,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2015,13057.83,81.300003,9.4771433,0.040113449,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2015,6194.6401,81.389999,8.7314396,0.015909195,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2015,38963.961,84.456268,10.570393,-0.0072803497,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2015,12802.79,87.25,9.4574184,-0.0016555786,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2015,25984.801,51.869999,10.165267,0.043091774,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2015,4088.77,84.456268,8.315999,0.10100651,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2015,3111.4399,40.759998,8.042841,0.02732563,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2015,2520.02,37.689999,7.8320222,0.019846439,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2015,15403.71,107.81,9.6423635,-0.09735775,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2015,28941.631,45.330002,10.273036,0.00022506714,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2015,64359.469,27.82,11.072239,0.021050453,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2015,7529.7598,30.76,8.9266186,0.052434921,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2015,14508.86,84.456268,9.5825148,0.032831192,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2015,23285.674,60.290001,10.055593,0.0064296722,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2015,9248.0195,144.91,9.132165,0.055141449,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2015,3357.6399,108.76,8.1189938,0.016622543,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2015,6432.3599,74.629997,8.7690964,0.02909565,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2015,23285.674,30.370001,10.055593,0.0064296722,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2015,14541.67,56.73,9.584774,-0.0069665909,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
